Node_ID,Original_Class_ID,Original_Class_Name,Meta_Class,Meta_Class_Binary,Degree
2527,5,Genetic_Algorithms,C2_Practical_Applied,1,1
2528,5,Genetic_Algorithms,C2_Practical_Applied,1,2
2529,3,Neural_Networks,C2_Practical_Applied,1,1
2530,2,Rule_Learning,C1_Logic_Theory,0,6
2531,3,Neural_Networks,C2_Practical_Applied,1,1
2532,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2533,0,Theory,C1_Logic_Theory,0,1
2534,3,Neural_Networks,C2_Practical_Applied,1,5
2535,3,Neural_Networks,C2_Practical_Applied,1,2
2536,4,Case_Based,C1_Logic_Theory,0,1
2537,5,Genetic_Algorithms,C2_Practical_Applied,1,2
2538,4,Case_Based,C1_Logic_Theory,0,5
2539,3,Neural_Networks,C2_Practical_Applied,1,4
2540,3,Neural_Networks,C2_Practical_Applied,1,1
2541,3,Neural_Networks,C2_Practical_Applied,1,2
2542,3,Neural_Networks,C2_Practical_Applied,1,1
2543,3,Neural_Networks,C2_Practical_Applied,1,3
2544,0,Theory,C1_Logic_Theory,0,1
2545,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2546,2,Rule_Learning,C1_Logic_Theory,0,4
2547,4,Case_Based,C1_Logic_Theory,0,2
2548,4,Case_Based,C1_Logic_Theory,0,1
2549,4,Case_Based,C1_Logic_Theory,0,1
2550,3,Neural_Networks,C2_Practical_Applied,1,1
2551,3,Neural_Networks,C2_Practical_Applied,1,1
2552,3,Neural_Networks,C2_Practical_Applied,1,1
2553,5,Genetic_Algorithms,C2_Practical_Applied,1,5
2554,2,Rule_Learning,C1_Logic_Theory,0,2
2555,3,Neural_Networks,C2_Practical_Applied,1,5
2556,2,Rule_Learning,C1_Logic_Theory,0,3
2557,2,Rule_Learning,C1_Logic_Theory,0,1
2558,2,Rule_Learning,C1_Logic_Theory,0,3
2559,3,Neural_Networks,C2_Practical_Applied,1,1
2560,2,Rule_Learning,C1_Logic_Theory,0,3
2561,2,Rule_Learning,C1_Logic_Theory,0,1
2562,0,Theory,C1_Logic_Theory,0,2
2563,4,Case_Based,C1_Logic_Theory,0,2
2564,4,Case_Based,C1_Logic_Theory,0,5
2565,3,Neural_Networks,C2_Practical_Applied,1,3
2566,3,Neural_Networks,C2_Practical_Applied,1,2
2567,3,Neural_Networks,C2_Practical_Applied,1,2
2568,3,Neural_Networks,C2_Practical_Applied,1,1
2569,3,Neural_Networks,C2_Practical_Applied,1,3
2570,3,Neural_Networks,C2_Practical_Applied,1,5
2571,3,Neural_Networks,C2_Practical_Applied,1,1
2572,3,Neural_Networks,C2_Practical_Applied,1,1
2573,3,Neural_Networks,C2_Practical_Applied,1,2
2574,3,Neural_Networks,C2_Practical_Applied,1,1
2575,0,Theory,C1_Logic_Theory,0,1
2576,0,Theory,C1_Logic_Theory,0,3
2577,3,Neural_Networks,C2_Practical_Applied,1,2
2578,0,Theory,C1_Logic_Theory,0,2
2579,3,Neural_Networks,C2_Practical_Applied,1,3
2580,0,Theory,C1_Logic_Theory,0,4
2581,2,Rule_Learning,C1_Logic_Theory,0,2
2582,3,Neural_Networks,C2_Practical_Applied,1,3
2583,4,Case_Based,C1_Logic_Theory,0,1
2584,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2585,2,Rule_Learning,C1_Logic_Theory,0,2
2586,5,Genetic_Algorithms,C2_Practical_Applied,1,1
2587,4,Case_Based,C1_Logic_Theory,0,1
2588,3,Neural_Networks,C2_Practical_Applied,1,1
2589,3,Neural_Networks,C2_Practical_Applied,1,1
2590,3,Neural_Networks,C2_Practical_Applied,1,3
2591,1,Reinforcement_Learning,C2_Practical_Applied,1,2
2592,5,Genetic_Algorithms,C2_Practical_Applied,1,2
2593,3,Neural_Networks,C2_Practical_Applied,1,1
2594,4,Case_Based,C1_Logic_Theory,0,2
2595,3,Neural_Networks,C2_Practical_Applied,1,1
2596,2,Rule_Learning,C1_Logic_Theory,0,4
2597,2,Rule_Learning,C1_Logic_Theory,0,6
2598,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2599,3,Neural_Networks,C2_Practical_Applied,1,3
2600,3,Neural_Networks,C2_Practical_Applied,1,1
2601,3,Neural_Networks,C2_Practical_Applied,1,2
2602,3,Neural_Networks,C2_Practical_Applied,1,1
2603,3,Neural_Networks,C2_Practical_Applied,1,1
2604,6,Probabilistic_Methods,C2_Practical_Applied,1,3
2605,3,Neural_Networks,C2_Practical_Applied,1,1
2606,3,Neural_Networks,C2_Practical_Applied,1,1
2607,3,Neural_Networks,C2_Practical_Applied,1,1
2608,6,Probabilistic_Methods,C2_Practical_Applied,1,3
2609,3,Neural_Networks,C2_Practical_Applied,1,2
2610,3,Neural_Networks,C2_Practical_Applied,1,1
2611,3,Neural_Networks,C2_Practical_Applied,1,1
2612,2,Rule_Learning,C1_Logic_Theory,0,2
2613,3,Neural_Networks,C2_Practical_Applied,1,1
2614,2,Rule_Learning,C1_Logic_Theory,0,5
2615,4,Case_Based,C1_Logic_Theory,0,2
2616,2,Rule_Learning,C1_Logic_Theory,0,2
2617,4,Case_Based,C1_Logic_Theory,0,1
2618,2,Rule_Learning,C1_Logic_Theory,0,1
2619,2,Rule_Learning,C1_Logic_Theory,0,1
2620,1,Reinforcement_Learning,C2_Practical_Applied,1,1
2621,5,Genetic_Algorithms,C2_Practical_Applied,1,1
2622,6,Probabilistic_Methods,C2_Practical_Applied,1,1
2623,4,Case_Based,C1_Logic_Theory,0,1
2624,3,Neural_Networks,C2_Practical_Applied,1,2
2625,3,Neural_Networks,C2_Practical_Applied,1,1
2626,3,Neural_Networks,C2_Practical_Applied,1,1
2627,2,Rule_Learning,C1_Logic_Theory,0,1
2628,5,Genetic_Algorithms,C2_Practical_Applied,1,1
2629,3,Neural_Networks,C2_Practical_Applied,1,1
2630,3,Neural_Networks,C2_Practical_Applied,1,2
2631,4,Case_Based,C1_Logic_Theory,0,1
2632,3,Neural_Networks,C2_Practical_Applied,1,1
2633,3,Neural_Networks,C2_Practical_Applied,1,1
2634,3,Neural_Networks,C2_Practical_Applied,1,2
2635,3,Neural_Networks,C2_Practical_Applied,1,1
2636,3,Neural_Networks,C2_Practical_Applied,1,2
2637,4,Case_Based,C1_Logic_Theory,0,1
2638,6,Probabilistic_Methods,C2_Practical_Applied,1,1
2639,0,Theory,C1_Logic_Theory,0,1
2640,3,Neural_Networks,C2_Practical_Applied,1,1
2641,2,Rule_Learning,C1_Logic_Theory,0,2
2642,2,Rule_Learning,C1_Logic_Theory,0,4
2643,2,Rule_Learning,C1_Logic_Theory,0,1
2644,5,Genetic_Algorithms,C2_Practical_Applied,1,1
2645,4,Case_Based,C1_Logic_Theory,0,4
2646,4,Case_Based,C1_Logic_Theory,0,1
2647,4,Case_Based,C1_Logic_Theory,0,3
2648,4,Case_Based,C1_Logic_Theory,0,3
2649,6,Probabilistic_Methods,C2_Practical_Applied,1,2
2650,3,Neural_Networks,C2_Practical_Applied,1,1
2651,2,Rule_Learning,C1_Logic_Theory,0,3
2652,2,Rule_Learning,C1_Logic_Theory,0,3
2653,0,Theory,C1_Logic_Theory,0,2
2654,2,Rule_Learning,C1_Logic_Theory,0,3
2655,2,Rule_Learning,C1_Logic_Theory,0,1
2656,2,Rule_Learning,C1_Logic_Theory,0,2
2657,2,Rule_Learning,C1_Logic_Theory,0,1
2658,2,Rule_Learning,C1_Logic_Theory,0,1
2659,3,Neural_Networks,C2_Practical_Applied,1,1
2660,4,Case_Based,C1_Logic_Theory,0,1
2661,4,Case_Based,C1_Logic_Theory,0,2
2662,4,Case_Based,C1_Logic_Theory,0,3
2663,3,Neural_Networks,C2_Practical_Applied,1,2
2664,3,Neural_Networks,C2_Practical_Applied,1,1
2665,4,Case_Based,C1_Logic_Theory,0,1
2666,4,Case_Based,C1_Logic_Theory,0,1
2667,3,Neural_Networks,C2_Practical_Applied,1,6
2668,3,Neural_Networks,C2_Practical_Applied,1,5
2669,3,Neural_Networks,C2_Practical_Applied,1,1
2670,4,Case_Based,C1_Logic_Theory,0,3
2671,4,Case_Based,C1_Logic_Theory,0,14
2672,4,Case_Based,C1_Logic_Theory,0,1
2673,4,Case_Based,C1_Logic_Theory,0,3
2674,4,Case_Based,C1_Logic_Theory,0,3
2675,4,Case_Based,C1_Logic_Theory,0,3
2676,3,Neural_Networks,C2_Practical_Applied,1,2
2677,4,Case_Based,C1_Logic_Theory,0,2
2678,4,Case_Based,C1_Logic_Theory,0,3
2679,4,Case_Based,C1_Logic_Theory,0,5
2680,4,Case_Based,C1_Logic_Theory,0,2
2681,4,Case_Based,C1_Logic_Theory,0,5
2682,4,Case_Based,C1_Logic_Theory,0,2
2683,4,Case_Based,C1_Logic_Theory,0,1
2684,4,Case_Based,C1_Logic_Theory,0,2
2685,2,Rule_Learning,C1_Logic_Theory,0,4
2686,3,Neural_Networks,C2_Practical_Applied,1,2
2687,3,Neural_Networks,C2_Practical_Applied,1,2
2688,3,Neural_Networks,C2_Practical_Applied,1,3
2689,2,Rule_Learning,C1_Logic_Theory,0,2
2690,6,Probabilistic_Methods,C2_Practical_Applied,1,1
2691,2,Rule_Learning,C1_Logic_Theory,0,2
2692,3,Neural_Networks,C2_Practical_Applied,1,1
2693,3,Neural_Networks,C2_Practical_Applied,1,1
2694,4,Case_Based,C1_Logic_Theory,0,2
2695,4,Case_Based,C1_Logic_Theory,0,2
2696,3,Neural_Networks,C2_Practical_Applied,1,1
2697,3,Neural_Networks,C2_Practical_Applied,1,1
2698,3,Neural_Networks,C2_Practical_Applied,1,2
2699,3,Neural_Networks,C2_Practical_Applied,1,1
2700,3,Neural_Networks,C2_Practical_Applied,1,1
2701,3,Neural_Networks,C2_Practical_Applied,1,2
2702,0,Theory,C1_Logic_Theory,0,2
2703,3,Neural_Networks,C2_Practical_Applied,1,1
2704,3,Neural_Networks,C2_Practical_Applied,1,1
2705,3,Neural_Networks,C2_Practical_Applied,1,1
2706,3,Neural_Networks,C2_Practical_Applied,1,4
2707,3,Neural_Networks,C2_Practical_Applied,1,4
